"sample_id","image_path","crop_path","damage_class","component_class","severity_score","area_pixels","split"
"train_dacl10k_v2_train_0212_29","images/train/dacl10k_v2_train_0212.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0212_29.png","weathering","bearing","0.0035723958333333332","6859.0","train"
"train_dacl10k_v2_train_0212_30","images/train/dacl10k_v2_train_0212.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0212_30.png","spalling","bridge component unknown","0.0005817708333333333","1117.0","train"
"train_dacl10k_v2_train_0212_31","images/train/dacl10k_v2_train_0212.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0212_31.png","spalling","bridge component unknown","0.0004052083333333333","778.0","train"
"train_dacl10k_v2_train_0213_0","images/train/dacl10k_v2_train_0213.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0213_0.png","hollowareas","bridge component unknown","0.08378854166666666","160874.0","train"
"train_dacl10k_v2_train_0213_1","images/train/dacl10k_v2_train_0213.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0213_1.png","restformwork","bridge component unknown","0.01621875","31140.0","train"
"train_dacl10k_v2_train_0214_0","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_0.png","hollowareas","bridge component unknown","0.4380576961394099","569422.0","train"
"train_dacl10k_v2_train_0214_1","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_1.png","spalling","bridge component unknown","0.004868914722062592","6329.0","train"
"train_dacl10k_v2_train_0214_2","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_2.png","rust","bridge component unknown","0.0005692837564111737","740.0","train"
"train_dacl10k_v2_train_0214_3","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_3.png","rust","bridge component unknown","0.0002884883900732299","375.0","train"
"train_dacl10k_v2_train_0214_4","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_4.png","rust","bridge component unknown","0.00011462605365576334","149.0","train"
"train_dacl10k_v2_train_0214_5","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_5.png","rust","bridge component unknown","0.00018078605777922406","235.0","train"
"train_dacl10k_v2_train_0214_6","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_6.png","spalling","bridge component unknown","0.17060895667981404","221771.0","train"
"train_dacl10k_v2_train_0214_8","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_8.png","rust","bridge component unknown","0.06686160788811882","86912.0","train"
"train_dacl10k_v2_train_0214_9","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_9.png","rust","bridge component unknown","0.00029848932092910185","388.0","train"
"train_dacl10k_v2_train_0214_10","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_10.png","rust","bridge component unknown","0.00015770698657336567","205.0","train"
"train_dacl10k_v2_train_0214_11","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_11.png","rust","bridge component unknown","0.00013616652011456452","177.0","train"
"train_dacl10k_v2_train_0214_12","images/train/dacl10k_v2_train_0214.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0214_12.png","rust","bridge component unknown","8.923907532931911e-05","116.0","train"
"train_dacl10k_v2_train_0215_0","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_0.png","spalling","bridge component unknown","0.012451985677083333","15301.0","train"
"train_dacl10k_v2_train_0215_1","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_1.png","rockpocket","bridge component unknown","0.00437744140625","5379.0","train"
"train_dacl10k_v2_train_0215_2","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_2.png","cavity","bridge component unknown","0.00088134765625","1083.0","train"
"train_dacl10k_v2_train_0215_3","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_3.png","cavity","bridge component unknown","0.0015966796875","1962.0","train"
"train_dacl10k_v2_train_0215_4","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_4.png","rockpocket","bridge component unknown","0.0026888020833333334","3304.0","train"
"train_dacl10k_v2_train_0215_5","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_5.png","cavity","bridge component unknown","0.00074462890625","915.0","train"
"train_dacl10k_v2_train_0215_6","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_6.png","rust","bridge component unknown","0.00014729817708333335","181.0","train"
"train_dacl10k_v2_train_0215_7","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_7.png","rust","bridge component unknown","0.00033121744791666667","407.0","train"
"train_dacl10k_v2_train_0215_8","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_8.png","rust","bridge component unknown","0.00023844401041666667","293.0","train"
"train_dacl10k_v2_train_0215_9","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_9.png","rust","bridge component unknown","0.00020751953125","255.0","train"
"train_dacl10k_v2_train_0215_10","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_10.png","cavity","bridge component unknown","0.00038004557291666666","467.0","train"
"train_dacl10k_v2_train_0215_11","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_11.png","cavity","bridge component unknown","0.00037272135416666665","458.0","train"
"train_dacl10k_v2_train_0215_12","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_12.png","cavity","bridge component unknown","0.00037841796875","465.0","train"
"train_dacl10k_v2_train_0215_13","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_13.png","rust","bridge component unknown","0.00024820963541666665","305.0","train"
"train_dacl10k_v2_train_0215_14","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_14.png","rust","bridge component unknown","0.00013590494791666666","167.0","train"
"train_dacl10k_v2_train_0215_15","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_15.png","cavity","bridge component unknown","0.0035148111979166666","4319.0","train"
"train_dacl10k_v2_train_0215_16","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_16.png","rust","bridge component unknown","9.114583333333334e-05","112.0","train"
"train_dacl10k_v2_train_0215_17","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_17.png","rockpocket","bridge component unknown","0.00316162109375","3885.0","train"
"train_dacl10k_v2_train_0215_18","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_18.png","spalling","bridge component unknown","0.0022273763020833333","2737.0","train"
"train_dacl10k_v2_train_0215_19","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_19.png","spalling","bridge component unknown","0.00036051432291666664","443.0","train"
"train_dacl10k_v2_train_0215_21","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_21.png","rust","bridge component unknown","0.0010335286458333333","1270.0","train"
"train_dacl10k_v2_train_0215_22","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_22.png","rust","bridge component unknown","0.0007902018229166667","971.0","train"
"train_dacl10k_v2_train_0215_23","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_23.png","cavity","bridge component unknown","0.00018636067708333333","229.0","train"
"train_dacl10k_v2_train_0215_24","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_24.png","cavity","bridge component unknown","0.00011800130208333333","145.0","train"
"train_dacl10k_v2_train_0215_25","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_25.png","cavity","bridge component unknown","0.00013346354166666666","164.0","train"
"train_dacl10k_v2_train_0215_26","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_26.png","rust","bridge component unknown","0.00036702473958333335","451.0","train"
"train_dacl10k_v2_train_0215_28","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_28.png","cavity","bridge component unknown","0.0002294921875","282.0","train"
"train_dacl10k_v2_train_0215_29","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_29.png","cavity","bridge component unknown","0.00034261067708333333","421.0","train"
"train_dacl10k_v2_train_0215_30","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_30.png","cavity","bridge component unknown","0.00110595703125","1359.0","train"
"train_dacl10k_v2_train_0215_31","images/train/dacl10k_v2_train_0215.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0215_31.png","cavity","bridge component unknown","3.580729166666667e-05","44.0","train"
"train_dacl10k_v2_train_0216_0","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_0.png","hollowareas","bridge component unknown","0.2626652018229167","322763.0","train"
"train_dacl10k_v2_train_0216_1","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_1.png","rust","bridge component unknown","0.007405598958333333","9100.0","train"
"train_dacl10k_v2_train_0216_2","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_2.png","rust","bridge component unknown","0.016581217447916668","20375.0","train"
"train_dacl10k_v2_train_0216_3","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_3.png","rust","bridge component unknown","0.118857421875","146052.0","train"
"train_dacl10k_v2_train_0216_4","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_4.png","wetspot","bridge component unknown","0.27851481119791666","342239.0","train"
"train_dacl10k_v2_train_0216_5","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_5.png","spalling","bridge component unknown","0.15759684244791666","193655.0","train"
"train_dacl10k_v2_train_0216_6","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_6.png","rust","bridge component unknown","0.0017708333333333332","2176.0","train"
"train_dacl10k_v2_train_0216_7","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_7.png","rust","bridge component unknown","0.00119140625","1464.0","train"
"train_dacl10k_v2_train_0216_8","images/train/dacl10k_v2_train_0216.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0216_8.png","weathering","bridge component unknown","0.031240234375","38388.0","train"
"train_dacl10k_v2_train_0217_0","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_0.png","rust","bridge component unknown","0.0017076945101541356","3006.0","train"
"train_dacl10k_v2_train_0217_1","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_1.png","rust","bridge component unknown","0.0012248134943088212","2156.0","train"
"train_dacl10k_v2_train_0217_2","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_2.png","rust","bridge component unknown","0.0010680191879872839","1880.0","train"
"train_dacl10k_v2_train_0217_3","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_3.png","spalling","bridge component unknown","0.04205723219418861","74032.0","train"
"train_dacl10k_v2_train_0217_4","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_4.png","crack","bridge component unknown","0.0011589144380287548","2040.0","train"
"train_dacl10k_v2_train_0217_5","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_5.png","crack","bridge component unknown","0.0022150036244480953","3899.0","train"
"train_dacl10k_v2_train_0217_6","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_6.png","hollowareas","bridge component unknown","0.1471077131436804","258949.0","train"
"train_dacl10k_v2_train_0217_7","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_7.png","wetspot","bridge component unknown","0.00114812062708633","2021.0","train"
"train_dacl10k_v2_train_0217_8","images/train/dacl10k_v2_train_0217.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0217_8.png","wetspot","bridge component unknown","0.0021479683775425104","3781.0","train"
"train_dacl10k_v2_train_0218_1","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_1.png","rust","drainage","0.0077734375","9552.0","train"
"train_dacl10k_v2_train_0218_2","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_2.png","rust","drainage","0.008719889322916667","10715.0","train"
"train_dacl10k_v2_train_0218_3","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_3.png","rust","drainage","0.007249348958333333","8908.0","train"
"train_dacl10k_v2_train_0218_4","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_4.png","rust","drainage","0.0048649088541666665","5978.0","train"
"train_dacl10k_v2_train_0218_5","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_5.png","rust","drainage","0.0007088216145833333","871.0","train"
"train_dacl10k_v2_train_0218_6","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_6.png","rust","drainage","0.020499674479166667","25190.0","train"
"train_dacl10k_v2_train_0218_7","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_7.png","rust","drainage","0.014506022135416666","17825.0","train"
"train_dacl10k_v2_train_0218_8","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_8.png","crack","bridge component unknown","0.002801106770833333","3442.0","train"
"train_dacl10k_v2_train_0218_9","images/train/dacl10k_v2_train_0218.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0218_9.png","crack","bridge component unknown","0.0008317057291666667","1022.0","train"
